apertura_max.c3d



Time(s):	Emg_1(uV):	Emg_2(uV):	Emg_3(uV):	Emg_4(uV):	Emg_5(uV):
4.599	-30.51453	59.92126	-46.92993	-34.03931	-59.41772
4.5995	-19.23523	44.31152	-68.88428	-1.91345	-69.1864
4.6	-6.3446	35.95276	-68.58215	50.85754	-83.08411
4.6005	8.45947	23.16284	-58.30994	60.22339	-78.75366
4.601	31.82373	27.99683	-42.59949	29.80957	-86.50818
4.6015	47.93701	31.72302	-22.35718	-23.46497	-91.34216
4.602	40.2832	37.7655	-22.45789	-38.36975	-93.65845
4.6025	16.81824	35.85205	-13.29346	-20.04089	-103.52783
4.603	-1.61133	19.83948	-12.99133	5.94177	-122.66235
4.6035	-14.80408	5.0354	15.60974	28.80249	-132.73315
4.604	-6.94885	0.70496	33.23364	50.65613	-157.2052
4.6045	16.11328	17.01965	25.07629	53.87878	-170.80078
4.605	28.70178	28.70178	3.7262	44.81506	-124.57581
4.6055	34.24072	15.20691	2.21558	49.34692	-65.56091
4.606	37.16125	-0.70496	15.71045	69.99207	-39.47754
4.6065	59.21631	-5.13611	19.83948	63.04321	-26.08337
4.607	68.28003	-9.16443	-8.56018	63.14392	-21.14868
4.6075	60.92834	-10.17151	-26.68762	69.79065	-18.53027
4.608	48.74268	-17.01965	-33.63647	79.45862	-47.53418
4.6085	46.42639	-14.40125	-23.46497	88.72375	-75.12817
4.609	50.05188	-3.22266	7.95593	28.60107	-93.45703
4.6095	33.13293	18.8324	29.30603	-66.6687	-84.89685
4.61	16.21399	17.72461	22.15576	-60.52551	-66.6687
4.6105	18.22815	25.47913	-0.70496	-24.77417	-63.84888
4.611	42.39807	38.974	-25.68054	9.06372	-84.99756
4.6115	55.08728	49.64905	-32.52869	16.91895	-94.3634
4.612	55.49011	58.91418	-32.02515	22.76001	-91.34216
4.6125	66.87012	52.97241	-23.96851	32.93152	-94.66553
4.613	73.01331	62.64038	-31.92444	35.2478	-84.49402
4.6135	69.38782	58.81348	-29.50745	20.24231	-67.37366
4.614	58.20923	70.49561	-21.45081	9.56726	-52.36816
4.6145	32.12585	79.45862	-33.23364	3.52478	-49.64905
4.615	23.26355	88.11951	-61.02905	8.66089	-43.20374
4.6155	12.48779	87.91809	-81.37207	-0.10071	-32.93152
4.616	5.53894	87.51526	-102.72217	-0.10071	-27.09045
4.6165	18.8324	73.81897	-130.21545	29.20532	-31.72302
4.617	23.46497	56.09436	-136.05652	57.30286	-43.40515
4.6175	3.22266	41.08887	-99.3988	24.67346	-39.27612
4.618	-37.26196	29.70886	-77.54517	28.50037	-50.45471
4.6185	-39.47754	9.16443	-56.19507	50.05188	-68.78357
4.619	-34.14001	-16.21399	-10.97717	50.95825	-54.0802
4.6195	-40.88745	-63.84888	52.06604	52.8717	-17.92603
4.62	-54.0802	-106.44836	72.9126	77.84729	-16.01257
4.6205	-54.98657	-125.38147	51.26038	96.8811	-17.01965
4.621	-67.17224	-102.62146	64.151	86.8103	-13.69629
4.6215	-50.45471	-97.58606	91.745	29.00391	-21.45081
4.622	-34.44214	-116.31775	99.19739	-11.68213	15.71045
4.6225	-27.49329	-121.65527	75.73242	-47.23206	64.95667
4.623	-66.87012	-87.01172	66.36658	-69.58923	58.51135
4.6235	-99.19739	-49.54834	65.86304	-19.63806	-17.82532
4.624	-129.81262	-24.16992	83.88977	36.15417	-70.49561
4.6245	-131.52466	-9.97009	70.99915	26.68762	-80.66711
4.625	-123.06519	-3.62549	44.11011	39.47754	-50.65613
4.6255	-112.39014	1.61133	-5.84106	31.62231	16.81824
4.626	-97.28394	-0.30212	-34.54285	29.91028	41.59241
4.6265	-89.93225	20.84656	-42.90161	51.46179	24.77417
4.627	-88.22021	16.71753	-41.79382	26.48621	52.46887
4.6275	-71.7041	12.28638	-41.4917	2.5177	69.48853
4.628	-63.74817	-5.84106	-12.99133	-8.45947	67.77649
4.6285	-66.76941	-15.1062	16.61682	-38.67188	170.29724
4.629	-55.49011	-42.49878	44.31152	-127.89917	285.10437
4.6295	-15.1062	-62.53967	61.83472	-162.03918	283.49304
4.63	15.81116	-64.75525	65.86304	-123.66943	169.49158
4.6305	27.19116	-49.64905	54.98657	-67.47437	104.23279
4.631	39.98108	-41.39099	18.63098	-52.8717	86.50818
4.6315	48.84338	-29.50745	4.12903	-38.77258	47.7356
4.632	66.97083	-11.07788	-31.82373	-28.29895	-12.28638
4.6325	51.86462	4.93469	-35.65063	-18.8324	-65.56091
4.633	45.82214	-3.12195	-23.26355	-0.90637	-77.34375
4.6335	57.30286	-19.94019	-34.14001	19.53735	-85.90393
4.634	47.23206	-34.14001	-33.53577	38.47046	-77.948
4.6345	13.59558	-31.52161	-2.41699	103.02429	-103.22571
4.635	-5.13611	-36.75842	62.8418	97.38464	-99.90234
4.6355	-6.74744	-50.45471	69.99207	70.29419	-45.72144
4.636	-18.8324	-42.19666	62.9425	61.33118	-55.08728
4.6365	-12.99133	-14.60266	76.53809	37.96692	-75.4303
4.637	-12.78992	19.33594	90.73792	13.09204	-85.29968
4.6375	-10.17151	26.58691	80.4657	-8.56018	-63.54675
4.638	-7.75452	22.6593	38.36975	-18.12744	-0.90637
4.6385	2.31628	21.45081	10.97717	-31.62231	64.95667
4.639	10.57434	22.6593	2.71912	-31.72302	39.67896
4.6395	12.5885	17.32178	-3.7262	-16.01257	20.74585
4.64	12.99133	25.07629	15.00549	-36.65771	19.63806
4.6405	6.74744	20.04089	25.47913	-17.42249	5.13611
4.641	-5.33752	22.25647	29.30603	-18.42957	27.09045
4.6415	-18.22815	6.84814	3.32336	-15.00549	44.21082
4.642	-29.00391	-0.10071	-4.63257	-12.48779	64.55383
4.6425	-22.55859	4.43115	-14.90479	-23.36426	71.09985
4.643	-2.92053	15.00549	-21.3501	-21.75293	27.19116
4.6435	-3.02124	18.93311	-23.46497	32.62939	-59.1156
4.644	-7.5531	34.94568	-30.11169	98.79456	-127.99988
4.6445	9.16443	41.59241	-34.64355	65.46021	-80.16357
4.645	15.20691	46.72852	-27.39258	-2.61841	-48.03772
4.6455	24.47205	49.85046	-6.94885	7.35168	-104.03137
4.646	48.03772	47.43347	-11.17859	42.39807	-186.71265
4.6465	62.9425	56.79932	0.50354	69.1864	-197.89124
4.647	88.92517	80.26428	15.71045	-3.92761	-117.82837
4.6475	90.83862	73.41614	-3.92761	-27.29187	-2.92053
4.648	45.52002	72.71118	-12.38708	-11.58142	72.20764
4.6485	2.92053	39.67896	-2.92053	-31.21948	148.24219
4.649	0.70496	8.25806	41.39099	-55.18799	96.07544
4.6495	21.75293	-14.30054	68.88428	-57.8064	-14.30054
4.65	1.91345	-37.86621	81.57349	-21.3501	-77.44446
4.6505	-43.80798	-52.16675	71.40198	47.63489	-65.3595
4.651	-66.97083	-64.75525	52.26746	64.65454	-44.81506
4.6515	-93.55774	-84.89685	38.87329	78.65295	-59.61914
4.652	-108.86536	-97.38464	16.3147	100.40588	-66.76941
4.6525	-112.39014	-101.51367	-7.25098	149.85352	-98.99597
4.653	-105.84412	-91.14075	-13.89771	175.73547	-147.83936
4.6535	-113.29651	-77.64587	-10.17151	139.98413	-147.63794
4.654	-115.91492	-61.23047	-15.40833	116.51917	-128.40271
4.6545	-120.7489	-46.72852	-35.04639	100.30518	-65.15808
4.655	-115.81421	-27.49329	-87.71667	81.37207	-35.75134
4.6555	-106.04553	-25.177	-112.89368	110.27527	-108.56323
4.656	-95.77332	4.53186	-94.96765	122.05811	-172.91565
4.6565	-77.04163	27.09045	-91.14075	36.05347	-150.55847
4.657	-45.11719	34.84497	-139.48059	-36.85913	-32.93152
4.6575	2.61841	54.38232	-204.9408	-93.15491	139.17847
4.658	28.09753	89.93225	-228.40576	-131.92749	250.36011
4.6585	42.59949	131.12183	-251.26648	-171.0022	356.60706
4.659	56.09436	148.4436	-245.82825	-243.00842	413.30566
4.6595	70.19348	146.42944	-243.41125	-239.58435	353.98865
4.66	85.80322	113.1958	-157.70874	-204.84009	340.59448
4.6605	102.21863	94.76624	-60.52551	-177.95105	353.98865
4.661	114.20288	68.17932	-3.32336	-159.92432	353.88794
4.6615	137.76855	34.14001	16.71753	-140.8905	289.33411
4.662	124.17297	15.81116	40.08179	-98.29102	196.1792
4.6625	99.60022	-21.24939	88.42163	-53.47595	95.16907
4.663	56.79932	-48.03772	119.64111	-40.68604	37.26196
4.6635	34.14001	-69.08569	131.62537	-42.59949	35.2478
4.664	9.76868	-71.80481	116.51917	-32.7301	29.60815
4.6645	-18.8324	-89.52942	101.01013	-4.43115	26.68762
4.665	-38.16833	-104.63562	78.25012	12.99133	59.92126
4.6655	-35.75134	-93.45703	67.8772	13.09204	87.91809
4.666	-39.57825	-77.74658	75.22888	3.22266	79.86145
4.6665	-33.53577	-74.42322	71.80481	-3.92761	70.99915
4.667	-38.974	-52.97241	47.43347	-30.51453	74.52393
4.6675	-25.78125	-37.86621	36.75842	-86.20605	85.90393
4.668	-19.23523	-32.52869	47.23206	-125.28076	60.12268
4.6685	-11.58142	-42.49878	57.50427	-83.68835	27.89612
4.669	-17.32178	-39.47754	44.41223	-49.74976	1.10779
4.6695	-31.52161	-41.4917	34.24072	14.60266	-25.07629
4.67	-43.60657	-44.61365	39.57825	34.14001	-14.80408
4.6705	-53.57666	-49.44763	46.5271	22.86072	5.0354
4.671	-66.56799	-34.64355	40.1825	8.15735	23.66638
4.6715	-54.68445	-37.06055	26.28479	11.98425	29.60815
4.672	-30.91736	-36.85913	12.99133	38.87329	33.33435
4.6725	-16.51611	-40.98816	7.25098	26.08337	38.67188
4.673	4.12903	-30.51453	12.48779	12.99133	22.55859
4.6735	24.77417	-27.79541	15.20691	13.99841	4.02832
4.674	57.10144	-39.88037	21.65222	17.42249	-28.50037
4.6745	79.55933	-48.54126	26.3855	6.74744	-39.57825
4.675	89.73083	-45.62073	26.28479	-11.07788	-48.64197
4.6755	78.04871	-45.52002	28.39966	-30.51453	-47.8363
4.676	68.07861	-33.13293	26.58691	-73.01331	-48.13843
4.6765	75.02747	-21.85364	13.09204	-90.63721	-61.12976
4.677	79.66003	-15.71045	5.74036	-45.01648	-81.67419
4.6775	71.30127	-6.04248	8.05664	-14.60266	-73.11401
4.678	53.67737	-4.83398	-1.10779	12.89062	-51.96533
4.6785	30.01099	-3.12195	-9.36584	42.8009	-19.83948
4.679	2.21558	-4.02832	-27.29187	47.03064	1.00708
4.6795	-2.5177	15.60974	-33.9386	40.98816	10.37292
4.68	-26.88904	35.65063	-40.98816	58.20923	9.36584
4.6805	-48.03772	36.75842	-34.03931	58.81348	1.00708
4.681	-62.13684	35.2478	-48.33984	82.27844	-0.50354
4.6815	-68.98499	25.177	-46.12427	104.03137	-8.96301
4.682	-54.0802	21.65222	-41.89453	96.07544	-24.06921
4.6825	-46.42639	20.74585	-29.60815	73.21472	-47.23206
4.683	-30.91736	21.55151	-8.56018	30.31311	-75.32959
4.6835	-21.45081	22.45789	-20.1416	56.19507	-103.42712
4.684	1.10779	38.16833	-24.47205	78.04871	-135.65369
4.6845	20.1416	57.8064	2.71912	40.48462	-170.59937
4.685	30.71594	55.2887	18.42957	-8.15735	-189.43176
4.6855	36.85913	46.32568	2.71912	50.85754	-213.19885
4.686	36.4563	38.26904	-15.1062	92.24854	-204.13513
4.6865	36.25488	23.36426	-21.3501	88.32092	-171.0022
4.687	39.37683	20.74585	-7.04956	36.85913	-131.32324
4.6875	37.56409	22.86072	-1.40991	-6.64673	-103.22571
4.688	27.99683	14.50195	-7.35168	-1.10779	-91.24146
4.6885	29.00391	7.85522	-8.56018	19.23523	-71.50269
4.689	18.63098	7.15027	-5.13611	42.7002	-61.12976
4.6895	3.12195	10.97717	-16.81824	70.19348	-82.88269
4.69	-8.56018	26.28479	-7.35168	86.20605	-102.11792
4.6905	-13.99841	33.73718	-14.90479	81.67419	-80.26428
4.691	-17.52319	34.14001	-15.30762	31.92444	-33.63647
4.6915	-9.06372	18.42957	-16.51611	-5.0354	-20.64514
4.692	8.35876	8.66089	-13.99841	-5.53894	-28.70178
4.6925	2.71912	13.59558	-21.55151	-2.41699	-62.03613
4.693	0.90637	34.84497	-20.84656	6.2439	-61.93542
4.6935	-0.10071	34.14001	-38.16833	7.85522	-75.32959
4.694	5.0354	29.70886	-38.974	-4.12903	-39.98108
4.6945	4.43115	24.77417	-41.59241	-15.20691	46.72852
4.695	6.54602	2.21558	-49.0448	-31.4209	104.03137
4.6955	9.86938	-15.81116	-50.75684	-33.73718	90.13367
4.696	17.72461	-26.28479	-53.97949	-36.25488	78.45154
4.6965	15.30762	-22.86072	-49.85046	-62.74109	74.82605
4.697	4.53186	-3.8269	-32.52869	-81.57349	53.27454
4.6975	-11.58142	31.82373	-19.33594	-58.71277	23.66638
4.698	-17.42249	29.10461	-0.20142	-42.49878	10.57434
4.6985	-19.94019	11.07788	19.63806	-23.36426	14.30054
4.699	-20.24231	-4.73328	31.11877	9.66797	-11.48071
4.6995	-17.12036	-14.40125	30.01099	37.16125	-6.44531
4.7	-9.97009	-7.04956	0.90637	43.80798	-18.42957
4.7005	-6.3446	9.86938	-24.27063	60.72693	-52.46887
4.701	-12.78992	41.99524	-52.67029	58.91418	-86.50818
4.7015	-30.01099	67.77649	-52.8717	58.00781	-130.21545
4.702	-40.2832	51.5625	-43.40515	67.8772	-168.58521
4.7025	-39.77966	31.92444	-25.57983	48.84338	-182.48291
4.703	-41.59241	12.5885	-48.33984	20.64514	-168.18237
4.7035	-39.37683	-8.15735	-75.73242	-12.28638	-139.48059
4.704	-60.4248	-21.24939	-53.37524	-5.0354	-124.67651
4.7045	-77.44446	-22.05505	-18.63098	7.95593	-88.22021
4.705	-60.52551	5.33752	-15.91187	-6.84814	-25.88196
4.7055	-43.60657	9.86938	-33.73718	-2.31628	-4.73328
4.706	-45.01648	1.10779	-28.70178	40.98816	6.54602
4.7065	-20.64514	-22.25647	4.83398	26.28479	63.14392
4.707	-10.27222	-35.14709	6.64673	-35.2478	183.38928
4.7075	8.7616	-36.05347	30.91736	-108.26111	298.80066
4.708	14.60266	-45.11719	66.16516	-167.37671	304.84314
4.7085	10.17151	-47.03064	118.33191	-227.39868	240.39001
4.709	4.12903	-50.65613	145.9259	-233.13904	196.38062
4.7095	-29.50745	-50.85754	103.02429	-166.87317	187.01477
4.71	-34.44214	-63.94958	76.13525	-64.25171	138.67493
4.7105	-38.57117	-55.2887	77.74658	45.11719	60.3241
4.711	-28.19824	-55.49011	95.77332	64.151	51.5625
4.7115	-18.8324	-60.3241	104.83704	49.24622	50.05188
4.712	-27.29187	-48.13843	88.82446	51.36108	30.91736
4.7125	-24.97559	-26.08337	60.3241	60.72693	47.8363
4.713	-21.65222	-16.61682	27.89612	41.39099	77.84729
4.7135	-13.59558	-23.66638	14.19983	37.06055	76.84021
4.714	-12.38708	-26.48621	27.49329	23.26355	52.36816
4.7145	-19.83948	-27.39258	45.52002	-14.80408	37.66479
4.715	-15.60974	-25.07629	50.95825	-34.84497	28.09753
4.7155	-14.50195	-22.35718	42.8009	-55.89294	25.68054
4.716	-5.0354	-20.34302	20.64514	-68.38074	26.68762
4.7165	3.7262	-19.83948	12.08496	-47.03064	18.12744
4.717	9.16443	-8.96301	7.65381	-48.64197	5.74036
4.7175	9.97009	-9.56726	0.10071	-36.4563	-1.91345
4.718	17.82532	-4.73328	3.42407	-47.33276	-13.59558
4.7185	26.88904	-3.52478	2.5177	-38.06763	-22.45789
4.719	28.09753	1.71204	4.12903	-26.78833	-11.58142
4.7195	28.9032	0.70496	-2.31628	-40.78674	24.77417
4.72	28.50037	-4.22974	-10.67505	-37.46338	26.18408
4.7205	27.49329	2.61841	1.40991	-14.60266	20.64514
4.721	30.31311	3.22266	6.64673	21.45081	-26.88904
4.7215	36.15417	8.56018	3.02124	74.2218	-70.19348
4.722	26.3855	15.60974	0.80566	99.09668	-103.125
4.7225	15.20691	13.09204	-0.90637	87.41455	-79.86145
4.723	10.17151	8.25806	-14.19983	62.53967	-45.2179
4.7235	4.93469	-3.8269	-20.24231	32.32727	-15.91187
4.724	-4.63257	-13.59558	-24.37134	25.88196	-8.15735
4.7245	-10.57434	-20.74585	-19.43665	15.40833	-4.43115
4.725	-2.11487	-0.30212	-16.11328	11.38	-10.67505
4.7255	2.92053	-5.43823	-18.42957	21.24939	-12.5885
4.726	-6.74744	-3.62549	-20.24231	11.98425	-9.16443
4.7265	-5.0354	-7.95593	-15.81116	10.97717	-13.09204
4.727	-8.96301	-7.04956	-13.59558	9.36584	-2.5177
4.7275	-5.63965	-10.67505	-17.52319	15.30762	-3.12195
4.728	-11.58142	-10.57434	-14.90479	7.95593	-12.38708
4.7285	-10.87646	-8.35876	-17.92603	17.72461	-6.3446
4.729	-12.28638	-4.33044	-12.99133	14.60266	-3.52478
4.7295	-15.60974	-0.90637	-12.89062	18.42957	1.81274
4.73	-22.76001	-5.94177	-4.83398	21.3501	10.77576
4.7305	-27.19116	-5.84106	-8.05664	22.86072	12.5885
4.731	-35.44922	-4.73328	-11.38	18.63098	20.54443
4.7315	-38.47046	-9.56726	-5.63965	19.63806	12.18567
4.732	-37.7655	-6.2439	-4.22974	14.40125	-0.60425
4.7325	-22.86072	-10.0708	-8.25806	15.60974	2.21558
4.733	-24.67346	-6.84814	-5.43823	6.14319	6.04248
4.7335	-24.67346	1.51062	-1.91345	9.16443	9.46655
4.734	-21.65222	-2.61841	-9.36584	3.62549	4.93469
4.7345	-21.04797	2.71912	-8.35876	-3.92761	-1.51062
4.735	-12.18567	-9.97009	-11.38	-3.52478	0.60425
4.7355	-10.57434	-0.30212	-8.56018	-2.01416	-2.5177
4.736	-13.797	4.22974	-13.99841	9.36584	-7.5531
4.7365	-14.40125	2.01416	-7.85522	23.06213	-13.19275
4.737	-13.69629	5.53894	-13.29346	22.76001	-18.63098
4.7375	-2.11487	1.10779	-3.42407	15.71045	-26.48621
4.738	4.12903	-1.00708	-3.7262	13.09204	-30.31311
4.7385	-1.61133	2.01416	-5.13611	17.22107	-33.13293
4.739	10.17151	-8.05664	0	16.61682	-37.46338
4.7395	11.58142	2.41699	-5.94177	20.74585	-40.38391
4.74	12.18567	-0.60425	-1.91345	21.45081	-44.11011
4.7405	13.19275	-3.92761	-2.21558	8.66089	-28.9032
4.741	17.6239	-5.33752	-9.16443	4.93469	-17.12036
4.7415	8.35876	-0.70496	-4.12903	0.50354	-6.74744
4.742	3.42407	-3.92761	-9.36584	-7.95593	-11.98425
4.7425	8.15735	2.11487	2.21558	-4.93469	-8.56018
4.743	2.11487	0.10071	-1.2085	-13.09204	12.99133
4.7435	7.95593	-2.71912	-2.31628	-24.06921	22.05505
4.744	12.48779	-9.36584	-2.41699	-14.09912	10.37292
4.7445	10.37292	-0.10071	-3.7262	-12.68921	4.93469
4.745	3.32336	-1.51062	-2.5177	-9.16443	-6.64673
4.7455	0.30212	-4.63257	-4.12903	1.71204	-3.7262
4.746	1.51062	-4.63257	-2.31628	1.3092	-4.83398
4.7465	-5.13611	-0.90637	0.40283	-1.61133	1.2085
4.747	-15.40833	-4.33044	-0.10071	2.92053	2.11487
4.7475	-6.64673	-0.70496	-12.89062	17.82532	-18.22815
4.748	-16.51611	-2.92053	-23.76709	41.18958	-55.89294
4.7485	-14.60266	3.62549	-14.40125	77.54517	-119.84253
4.749	-28.80249	1.00708	-3.12195	108.05969	-194.56787
4.7495	-44.41223	-6.74744	9.66797	153.3783	-240.89355
4.75	-68.17932	-14.60266	9.26514	187.4176	-245.42542
4.7505	-76.03455	-29.60815	5.33752	204.33655	-244.21692
4.751	-66.76941	-39.47754	-10.27222	202.82593	-236.76453
4.7515	-62.74109	-42.19666	-8.7616	208.86841	-244.21692
4.752	-49.85046	-26.18408	-1.61133	183.89282	-230.01709
4.7525	-35.75134	-13.19275	2.5177	145.52307	-192.453
4.753	-24.67346	-9.56726	-5.84106	87.41455	-112.49084
4.7535	-27.59399	-6.04248	-22.86072	-28.19824	78.85437
4.754	-6.64673	-6.3446	-41.99524	-176.74255	329.61731
4.7545	7.5531	-7.35168	-49.74976	-297.39075	494.97986
4.755	21.3501	-1.10779	-40.88745	-309.375	446.4386
4.7555	27.39258	4.02832	-31.32019	-183.5907	306.45447
4.756	25.88196	8.66089	-21.3501	-121.25244	202.5238
4.7565	17.01965	20.44373	-10.37292	-85.09827	93.65845
4.757	-3.7262	24.67346	13.29346	-34.84497	-2.92053
4.7575	3.52478	30.81665	30.01099	-36.15417	-39.98108
4.758	-12.38708	29.50745	37.26196	-48.03772	-9.46655
4.7585	-15.81116	17.92603	37.7655	-57.20215	29.20532
4.759	12.28638	28.60107	61.02905	-94.16199	-0.80566
4.7595	27.6947	28.29895	61.23047	-60.3241	-33.43506
4.76	11.48071	21.3501	32.52869	13.09204	-38.16833
4.7605	-0.10071	28.70178	-4.12903	51.36108	-13.99841
4.761	23.26355	22.25647	-41.29028	26.78833	6.54602
4.7615	14.90479	36.05347	-10.77576	27.79541	9.26514
4.762	-2.5177	48.84338	33.13293	45.52002	14.70337
4.7625	-7.95593	42.8009	37.46338	44.0094	5.53894
4.763	8.8623	35.54993	5.0354	71.09985	-15.91187
4.7635	26.3855	10.57434	-23.16284	85.09827	-33.13293
4.764	24.57275	-4.22974	-37.96692	71.30127	27.89612
4.7645	26.68762	6.04248	-52.36816	-7.35168	127.29492
4.765	10.97717	37.86621	-41.89453	-56.69861	106.04553
4.7655	-9.97009	48.64197	-35.34851	-39.47754	53.37524
4.766	1.40991	32.52869	-44.31152	-37.7655	36.85913
4.7665	24.67346	26.08337	-30.11169	-90.13367	7.04956
4.767	20.54443	8.15735	11.98425	-113.69934	-16.41541
4.7675	17.01965	-20.84656	13.797	-150.15564	16.21399
4.768	16.11328	-31.52161	7.75452	-177.54822	61.73401
4.7685	12.38708	-30.01099	1.81274	-143.20679	76.13525
4.769	12.78992	-32.12585	-0.60425	-108.66394	81.57349
4.7695	13.797	-28.39966	-4.22974	-121.45386	106.04553
4.77	3.52478	-20.04089	-8.05664	-123.46802	92.95349
4.7705	2.31628	-19.03381	9.36584	-74.02039	41.18958
4.771	2.11487	-35.04639	23.96851	1.2085	-7.35168
4.7715	3.52478	-47.8363	26.08337	41.08887	-13.49487
4.772	-8.35876	-54.28162	31.92444	46.72852	15.40833
4.7725	14.80408	-53.07312	19.23523	16.21399	46.22498
4.773	26.78833	-40.08179	9.76868	-18.8324	46.42639
4.7735	40.68604	-24.27063	7.5531	-23.46497	17.22107
4.774	51.76392	-14.40125	-3.62549	-10.37292	-16.21399
4.7745	52.46887	-2.31628	-2.21558	4.33044	-37.96692
4.775	32.22656	-2.31628	-17.22107	20.84656	-65.3595
4.7755	17.22107	-9.97009	-27.09045	50.85754	-64.25171
4.776	11.07788	-20.54443	-31.32019	54.48303	-63.14392
4.7765	13.89771	-19.23523	-26.18408	65.56091	-44.11011
4.777	13.39417	-17.6239	-22.15576	53.37524	-21.75293
4.7775	5.53894	-19.33594	-5.94177	20.84656	-16.51611
4.778	2.81982	-22.25647	-3.92761	5.43823	5.23682
4.7785	-6.54602	-26.98975	-3.52478	2.11487	6.74744
4.779	-16.21399	-26.08337	-3.92761	1.71204	4.83398
4.7795	-15.20691	-36.05347	-5.13611	-6.2439	33.33435
4.78	-16.01257	-32.93152	-14.40125	-24.67346	68.07861
4.7805	-28.9032	-23.66638	-16.21399	-28.70178	78.25012
4.781	-38.16833	-26.48621	-15.40833	-32.52869	70.99915
4.7815	-49.54834	-28.50037	-12.89062	-21.24939	45.92285
4.782	-55.3894	-15.40833	-9.26514	-15.40833	33.9386
4.7825	-42.90161	-14.70337	-9.86938	-3.32336	37.7655
4.783	-33.33435	-6.54602	-20.04089	-9.56726	38.974
4.7835	-53.87878	-1.91345	-11.88354	-12.48779	49.95117
4.784	-66.56799	1.71204	-8.96301	-9.16443	39.77966
4.7845	-60.82764	-5.33752	-9.26514	-4.12903	17.22107
4.785	-59.92126	-5.43823	-3.8269	11.38	-10.87646
4.7855	-50.05188	-1.40991	-0.10071	28.80249	-32.22656
4.786	-35.34851	2.81982	0	32.7301	-54.38232
4.7865	-25.177	0.70496	3.7262	32.93152	-57.9071
4.787	-19.94019	9.36584	-0.30212	29.91028	-46.42639
4.7875	-12.68921	13.19275	-1.91345	31.52161	-49.24622
4.788	-9.56726	15.50903	4.12903	41.99524	-55.89294
4.7885	-8.45947	10.47363	4.83398	30.31311	-57.10144
4.789	-6.2439	10.77576	7.45239	30.81665	-70.79773
4.7895	-9.16443	15.20691	19.63806	40.98816	-95.47119
4.79	-9.86938	22.6593	22.35718	52.97241	-131.82678
4.7905	-3.32336	8.66089	15.60974	64.35242	-161.63635
4.791	-5.84106	-2.61841	27.49329	60.12268	-134.94873
4.7915	-5.13611	-1.40991	19.63806	44.61365	-70.49561
4.792	-5.43823	7.35168	8.35876	23.96851	-30.41382
4.7925	-0.60425	2.92053	0.10071	2.11487	-3.12195
